,seed,P1,P2,Prob
0,39978,7,18,0.38740864
1,39978,9,12,0.5699979
2,39978,9,14,0.5763727
3,39978,9,17,0.53038293
4,39978,9,18,0.48192096
5,39978,9,23,0.81904453
6,39978,9,32,0.49529105
7,39978,9,40,0.63228023
8,39978,9,51,0.5579802
9,39978,9,54,0.5242937
10,39978,9,61,0.7321521
11,39978,9,62,0.5647235
12,39978,9,69,0.6361142
13,39978,9,71,0.5967611
14,39978,9,97,0.58338314
15,39978,12,9,0.4080229
16,39978,14,9,0.42154253
17,39978,17,9,0.43261996
18,39978,17,54,0.4535272
19,39978,18,7,0.5218355
20,39978,18,9,0.4519739
21,39978,18,19,0.507292
22,39978,18,20,0.527419
23,39978,18,22,0.46166006
24,39978,18,24,0.43808058
25,39978,18,25,0.44635034
26,39978,18,26,0.43884447
27,39978,18,30,0.45484462
28,39978,18,31,0.4411784
29,39978,18,32,0.4403913
30,39978,18,33,0.43224967
31,39978,18,39,0.46592945
32,39978,18,42,0.4403402
33,39978,18,46,0.44995117
34,39978,18,50,0.4623667
35,39978,18,53,0.5192403
36,39978,18,60,0.46332613
37,39978,18,74,0.43459103
38,39978,18,76,0.47799897
39,39978,18,98,0.43345147
40,39978,19,18,0.4101789
41,39978,20,18,0.3925016
42,39978,22,18,0.43535644
43,39978,22,32,0.44721606
44,39978,22,33,0.44973204
45,39978,23,9,0.4271043
46,39978,24,18,0.422304
47,39978,24,25,0.4438934
48,39978,24,26,0.4410886
49,39978,24,30,0.4630232
50,39978,24,31,0.44969365
51,39978,24,32,0.44372016
52,39978,24,33,0.44284484
53,39978,24,74,0.43802324
54,39978,24,98,0.44522363
55,39978,25,18,0.44134796
56,39978,25,24,0.45399848
57,39978,25,26,0.45146504
58,39978,25,32,0.45515943
59,39978,25,42,0.45943493
60,39978,25,60,0.4740977
61,39978,26,18,0.43591207
62,39978,26,24,0.4463871
63,39978,26,25,0.45137557
64,39978,26,31,0.45327833
65,39978,26,32,0.4457965
66,39978,26,33,0.44679376
67,39978,26,39,0.47762153
68,39978,26,42,0.44298178
69,39978,26,74,0.4444123
70,39978,26,76,0.4839828
71,39978,26,98,0.44151235
72,39978,30,18,0.43743077
73,39978,30,24,0.44645196
74,39978,30,33,0.4437775
75,39978,31,18,0.44251367
76,39978,31,24,0.45179766
77,39978,31,26,0.45245883
78,39978,31,32,0.45152676
79,39978,31,33,0.4538774
80,39978,31,42,0.4530726
81,39978,31,50,0.47490752
82,39978,31,74,0.45992193
83,39978,31,98,0.456401
84,39978,32,9,0.46377602
85,39978,32,18,0.43215293
86,39978,32,22,0.47017896
87,39978,32,24,0.44697613
88,39978,32,25,0.45590767
89,39978,32,26,0.44460228
90,39978,32,31,0.44726396
91,39978,32,33,0.44171083
92,39978,32,46,0.46617675
93,39978,32,98,0.44081363
94,39978,33,18,0.44242352
95,39978,33,22,0.48091984
96,39978,33,24,0.45049447
97,39978,33,26,0.45584545
98,39978,33,30,0.4681793
99,39978,33,31,0.45891425
100,39978,33,32,0.4559936
101,39978,33,42,0.45908847
102,39978,33,74,0.45461226
103,39978,33,98,0.4541054
104,39978,39,18,0.42786652
105,39978,39,26,0.44369796
106,39978,39,42,0.44219613
107,39978,40,9,0.4201812
108,39978,42,18,0.4368257
109,39978,42,25,0.4503577
110,39978,42,26,0.4418071
111,39978,42,31,0.44861782
112,39978,42,33,0.4379334
113,39978,42,39,0.46914068
114,39978,46,18,0.43451837
115,39978,46,32,0.4437282
116,39978,46,50,0.4714502
117,39978,46,98,0.44259667
118,39978,50,18,0.4237561
119,39978,50,31,0.43808463
120,39978,50,46,0.45484775
121,39978,51,9,0.42076063
122,39978,53,18,0.4049823
123,39978,54,9,0.43544284
124,39978,54,17,0.44891837
125,39978,60,18,0.43079445
126,39978,60,25,0.45001712
127,39978,60,98,0.44149947
128,39978,61,9,0.41706675
129,39978,62,9,0.42062387
130,39978,69,9,0.42590874
131,39978,71,9,0.41772476
132,39978,74,18,0.43698198
133,39978,74,24,0.4434046
134,39978,74,26,0.44275317
135,39978,74,31,0.4590728
136,39978,74,33,0.4508618
137,39978,74,98,0.44858956
138,39978,76,18,0.41956186
139,39978,76,26,0.4261295
140,39978,97,9,0.4250439
141,39978,98,18,0.4366757
142,39978,98,24,0.44987115
143,39978,98,26,0.44529894
144,39978,98,31,0.454025
145,39978,98,32,0.44527295
146,39978,98,33,0.44447201
147,39978,98,46,0.46888345
148,39978,98,60,0.4746757
149,39978,98,74,0.44252178
