,seed,P1,P2,Prob
0,39978,7,18,0.18616036
1,39978,9,12,0.25075683
2,39978,9,17,0.21539567
3,39978,9,18,0.17835996
4,39978,9,23,0.27577293
5,39978,9,40,0.23714128
6,39978,9,54,0.24111453
7,39978,9,62,0.24090633
8,39978,9,69,0.22326946
9,39978,9,71,0.2996503
10,39978,9,91,0.27373323
11,39978,9,97,0.24397632
12,39978,12,9,0.21801826
13,39978,12,17,0.24273571
14,39978,17,9,0.20796782
15,39978,17,12,0.27218652
16,39978,17,18,0.19730937
17,39978,17,54,0.2733334
18,39978,18,7,0.26864496
19,39978,18,9,0.19068824
20,39978,18,17,0.21511038
21,39978,18,20,0.27598068
22,39978,18,22,0.2681597
23,39978,18,24,0.19516206
24,39978,18,25,0.2132366
25,39978,18,26,0.19731846
26,39978,18,30,0.18255171
27,39978,18,31,0.19092377
28,39978,18,32,0.2034094
29,39978,18,33,0.18356334
30,39978,18,39,0.2132158
31,39978,18,42,0.1958139
32,39978,18,46,0.21347089
33,39978,18,50,0.25247267
34,39978,18,60,0.25723556
35,39978,18,74,0.23128618
36,39978,18,76,0.21671373
37,39978,18,98,0.20170395
38,39978,20,18,0.22693242
39,39978,22,18,0.17995855
40,39978,23,9,0.20102464
41,39978,24,18,0.19860487
42,39978,24,25,0.23694475
43,39978,24,26,0.21585129
44,39978,24,30,0.20143792
45,39978,24,31,0.21191652
46,39978,24,33,0.19856524
47,39978,24,42,0.2243066
48,39978,24,76,0.23723552
49,39978,24,98,0.22266206
50,39978,25,18,0.19789843
51,39978,25,24,0.21408677
52,39978,25,26,0.20739555
53,39978,25,30,0.20178635
54,39978,25,33,0.19802736
55,39978,25,42,0.2139479
56,39978,26,18,0.19879162
57,39978,26,24,0.2113566
58,39978,26,25,0.22445305
59,39978,26,30,0.19888146
60,39978,26,31,0.20880178
61,39978,26,32,0.22360808
62,39978,26,33,0.19793043
63,39978,26,42,0.21372937
64,39978,26,74,0.24803564
65,39978,26,98,0.21862851
66,39978,30,18,0.20410392
67,39978,30,24,0.20943086
68,39978,30,25,0.22984563
69,39978,30,26,0.21020271
70,39978,30,31,0.20467956
71,39978,30,33,0.19702876
72,39978,30,46,0.2336602
73,39978,30,76,0.23108733
74,39978,30,98,0.21950494
75,39978,31,18,0.19428648
76,39978,31,24,0.206024
77,39978,31,26,0.20294693
78,39978,31,30,0.19293776
79,39978,31,33,0.18787925
80,39978,31,39,0.22233443
81,39978,31,42,0.20512761
82,39978,31,50,0.25842243
83,39978,31,74,0.24700473
84,39978,32,18,0.20261478
85,39978,32,26,0.21565935
86,39978,32,33,0.19705358
87,39978,32,42,0.22588596
88,39978,32,46,0.24068506
89,39978,32,98,0.22631684
90,39978,33,18,0.19222789
91,39978,33,24,0.21113247
92,39978,33,25,0.22237237
93,39978,33,26,0.20488901
94,39978,33,30,0.1876868
95,39978,33,31,0.20632339
96,39978,33,32,0.21530674
97,39978,33,39,0.22594634
98,39978,33,42,0.21001188
99,39978,33,98,0.21843606
100,39978,39,18,0.19835241
101,39978,39,31,0.2060764
102,39978,39,33,0.19228779
103,39978,39,42,0.20876276
104,39978,39,46,0.23196591
105,39978,39,63,0.2757755
106,39978,40,9,0.211501
107,39978,40,69,0.24719107
108,39978,42,18,0.19801977
109,39978,42,24,0.21354607
110,39978,42,25,0.23397128
111,39978,42,26,0.21781848
112,39978,42,31,0.21595056
113,39978,42,32,0.2265923
114,39978,42,33,0.19988464
115,39978,42,39,0.2357501
116,39978,42,64,0.3040128
117,39978,46,18,0.1906213
118,39978,46,30,0.18802394
119,39978,46,32,0.21727107
120,39978,46,39,0.22054625
121,39978,50,18,0.20541948
122,39978,50,31,0.21690498
123,39978,54,9,0.1906895
124,39978,54,17,0.22204229
125,39978,60,18,0.20757464
126,39978,62,9,0.2444201
127,39978,63,39,0.2251305
128,39978,64,42,0.22585937
129,39978,69,9,0.19401401
130,39978,69,40,0.23906434
131,39978,71,9,0.2066174
132,39978,74,18,0.20526072
133,39978,74,26,0.2291132
134,39978,74,31,0.22219886
135,39978,76,18,0.2009
136,39978,76,24,0.21122293
137,39978,76,30,0.20503579
138,39978,76,97,0.26825187
139,39978,91,9,0.20596722
140,39978,97,9,0.21555391
141,39978,97,76,0.24141783
142,39978,98,18,0.19254673
143,39978,98,24,0.20700854
144,39978,98,26,0.21212593
145,39978,98,30,0.19928621
146,39978,98,32,0.22204697
147,39978,98,33,0.1943036
