,seed,P1,P2,Prob
0,39978,7,18,0.40789375
1,39978,9,12,0.5834199
2,39978,9,14,0.5848313
3,39978,9,17,0.53907895
4,39978,9,18,0.5044474
5,39978,9,23,0.8216739
6,39978,9,32,0.5083106
7,39978,9,40,0.63097477
8,39978,9,51,0.5580372
9,39978,9,54,0.5355701
10,39978,9,61,0.737419
11,39978,9,62,0.5699362
12,39978,9,69,0.6366658
13,39978,9,71,0.6066267
14,39978,9,97,0.58569
15,39978,12,9,0.41615438
16,39978,14,9,0.42651817
17,39978,17,9,0.44113925
18,39978,17,54,0.45716113
19,39978,18,7,0.5258104
20,39978,18,9,0.46946493
21,39978,18,19,0.52102727
22,39978,18,20,0.53897184
23,39978,18,22,0.47789356
24,39978,18,24,0.45013344
25,39978,18,25,0.44735
26,39978,18,26,0.45224276
27,39978,18,30,0.46854487
28,39978,18,31,0.45077792
29,39978,18,32,0.44918647
30,39978,18,33,0.45369127
31,39978,18,39,0.4756612
32,39978,18,42,0.44702154
33,39978,18,46,0.47083592
34,39978,18,50,0.47257286
35,39978,18,53,0.5323395
36,39978,18,60,0.4769043
37,39978,18,74,0.45594233
38,39978,18,76,0.48997685
39,39978,18,98,0.45228824
40,39978,19,18,0.4215892
41,39978,20,18,0.40107432
42,39978,22,18,0.45046255
43,39978,22,32,0.45940253
44,39978,22,33,0.46579516
45,39978,23,9,0.4377833
46,39978,24,18,0.44979298
47,39978,24,25,0.4588168
48,39978,24,26,0.45800063
49,39978,24,30,0.48045874
50,39978,24,31,0.4541399
51,39978,24,32,0.45617378
52,39978,24,33,0.45237753
53,39978,24,74,0.4602652
54,39978,24,98,0.45988613
55,39978,25,18,0.46025848
56,39978,25,24,0.46992013
57,39978,25,26,0.47200412
58,39978,25,32,0.46635956
59,39978,25,42,0.47085294
60,39978,25,60,0.48256683
61,39978,26,18,0.4528957
62,39978,26,24,0.45550612
63,39978,26,25,0.45418087
64,39978,26,31,0.4648581
65,39978,26,32,0.4573504
66,39978,26,33,0.45776767
67,39978,26,39,0.47882074
68,39978,26,42,0.45468023
69,39978,26,74,0.4603673
70,39978,26,76,0.49954537
71,39978,26,98,0.45998326
72,39978,30,18,0.44429317
73,39978,30,24,0.46084306
74,39978,30,33,0.46279848
75,39978,31,18,0.46109527
76,39978,31,24,0.4650749
77,39978,31,26,0.47186583
78,39978,31,32,0.4658392
79,39978,31,33,0.46757635
80,39978,31,42,0.4603868
81,39978,31,50,0.48199522
82,39978,31,74,0.46390298
83,39978,31,98,0.45834205
84,39978,32,9,0.4741588
85,39978,32,18,0.4562976
86,39978,32,22,0.48124164
87,39978,32,24,0.46189487
88,39978,32,25,0.4586523
89,39978,32,26,0.45901957
90,39978,32,31,0.46546268
91,39978,32,33,0.46613955
92,39978,32,46,0.47002774
93,39978,32,98,0.46099186
94,39978,33,18,0.45778102
95,39978,33,22,0.49020293
96,39978,33,24,0.46780372
97,39978,33,26,0.46342164
98,39978,33,30,0.47957325
99,39978,33,31,0.46654454
100,39978,33,32,0.47131103
101,39978,33,42,0.46359023
102,39978,33,74,0.46543798
103,39978,33,98,0.46052212
104,39978,39,18,0.43756434
105,39978,39,26,0.45128092
106,39978,39,42,0.45226064
107,39978,40,9,0.42284828
108,39978,42,18,0.45306024
109,39978,42,25,0.45870674
110,39978,42,26,0.45615885
111,39978,42,31,0.461722
112,39978,42,33,0.46257105
113,39978,42,39,0.48385245
114,39978,46,18,0.44701377
115,39978,46,32,0.46149257
116,39978,46,50,0.47990224
117,39978,46,98,0.46113646
118,39978,50,18,0.43633965
119,39978,50,31,0.4533514
120,39978,50,46,0.46097773
121,39978,51,9,0.42367983
122,39978,53,18,0.41916597
123,39978,54,9,0.4389849
124,39978,54,17,0.45769814
125,39978,60,18,0.45021787
126,39978,60,25,0.4517341
127,39978,60,98,0.44825518
128,39978,61,9,0.42989263
129,39978,62,9,0.43075785
130,39978,69,9,0.43104658
131,39978,71,9,0.43196192
132,39978,74,18,0.45122114
133,39978,74,24,0.45524144
134,39978,74,26,0.45548335
135,39978,74,31,0.46654946
136,39978,74,33,0.46338087
137,39978,74,98,0.46390128
138,39978,76,18,0.42876342
139,39978,76,26,0.44062558
140,39978,97,9,0.44470727
141,39978,98,18,0.45281288
142,39978,98,24,0.45712548
143,39978,98,26,0.45960078
144,39978,98,31,0.46354222
145,39978,98,32,0.45899165
146,39978,98,33,0.46238178
147,39978,98,46,0.47702828
148,39978,98,60,0.4754084
149,39978,98,74,0.45803988
