,seed,P1,P2,Prob
0,39978,7,18,0.45080826
1,39978,9,12,0.6049243
2,39978,9,14,0.61064905
3,39978,9,17,0.58093923
4,39978,9,18,0.54470193
5,39978,9,23,0.8368005
6,39978,9,32,0.5385512
7,39978,9,40,0.6573064
8,39978,9,51,0.5908455
9,39978,9,54,0.57393044
10,39978,9,61,0.74558645
11,39978,9,62,0.5920433
12,39978,9,69,0.64643776
13,39978,9,71,0.62676
14,39978,9,97,0.60539913
15,39978,12,9,0.44923285
16,39978,14,9,0.4696333
17,39978,17,9,0.4852728
18,39978,17,54,0.5126836
19,39978,18,7,0.5751806
20,39978,18,9,0.51687175
21,39978,18,19,0.5703418
22,39978,18,20,0.5785767
23,39978,18,22,0.52436835
24,39978,18,24,0.49935645
25,39978,18,25,0.50519544
26,39978,18,26,0.4958206
27,39978,18,30,0.5084096
28,39978,18,31,0.51051575
29,39978,18,32,0.49928555
30,39978,18,33,0.4991257
31,39978,18,39,0.5162278
32,39978,18,42,0.49368212
33,39978,18,46,0.5161863
34,39978,18,50,0.5158447
35,39978,18,53,0.56187797
36,39978,18,60,0.51760453
37,39978,18,74,0.49906093
38,39978,18,76,0.52753544
39,39978,18,98,0.5009145
40,39978,19,18,0.46391302
41,39978,20,18,0.45619902
42,39978,22,18,0.49496084
43,39978,22,32,0.4924706
44,39978,22,33,0.49848285
45,39978,23,9,0.47506627
46,39978,24,18,0.5005266
47,39978,24,25,0.5093982
48,39978,24,26,0.50539297
49,39978,24,30,0.5175988
50,39978,24,31,0.5144135
51,39978,24,32,0.5033508
52,39978,24,33,0.50960225
53,39978,24,74,0.50555176
54,39978,24,98,0.50792086
55,39978,25,18,0.50939435
56,39978,25,24,0.5164628
57,39978,25,26,0.51702684
58,39978,25,32,0.5122509
59,39978,25,42,0.5103638
60,39978,25,60,0.5309878
61,39978,26,18,0.50341356
62,39978,26,24,0.5118944
63,39978,26,25,0.5189991
64,39978,26,31,0.51905185
65,39978,26,32,0.5070293
66,39978,26,33,0.51295567
67,39978,26,39,0.5323122
68,39978,26,42,0.50469947
69,39978,26,74,0.5060844
70,39978,26,76,0.5398271
71,39978,26,98,0.51916605
72,39978,30,18,0.49617538
73,39978,30,24,0.5123773
74,39978,30,33,0.50714856
75,39978,31,18,0.5147648
76,39978,31,24,0.51999676
77,39978,31,26,0.5169821
78,39978,31,32,0.5207699
79,39978,31,33,0.5256749
80,39978,31,42,0.5169684
81,39978,31,50,0.52826834
82,39978,31,74,0.50542384
83,39978,31,98,0.5190268
84,39978,32,9,0.5282067
85,39978,32,18,0.50291395
86,39978,32,22,0.53691345
87,39978,32,24,0.5070269
88,39978,32,25,0.5119647
89,39978,32,26,0.5120668
90,39978,32,31,0.5205957
91,39978,32,33,0.50894195
92,39978,32,46,0.52148503
93,39978,32,98,0.5065743
94,39978,33,18,0.5055034
95,39978,33,22,0.54129064
96,39978,33,24,0.5129968
97,39978,33,26,0.51506734
98,39978,33,30,0.5222484
99,39978,33,31,0.5169351
100,39978,33,32,0.51272327
101,39978,33,42,0.51183784
102,39978,33,74,0.51471645
103,39978,33,98,0.5165587
104,39978,39,18,0.48858422
105,39978,39,26,0.48961484
106,39978,39,42,0.49307778
107,39978,40,9,0.46576402
108,39978,42,18,0.49691904
109,39978,42,25,0.50909656
110,39978,42,26,0.4967022
111,39978,42,31,0.5019446
112,39978,42,33,0.50181663
113,39978,42,39,0.5138499
114,39978,46,18,0.49751598
115,39978,46,32,0.495336
116,39978,46,50,0.5138802
117,39978,46,98,0.5104077
118,39978,50,18,0.4830716
119,39978,50,31,0.5007994
120,39978,50,46,0.50575286
121,39978,51,9,0.45327467
122,39978,53,18,0.4652608
123,39978,54,9,0.48549518
124,39978,54,17,0.5000124
125,39978,60,18,0.48461884
126,39978,60,25,0.4944175
127,39978,60,98,0.4989561
128,39978,61,9,0.46671978
129,39978,62,9,0.46908656
130,39978,69,9,0.4814225
131,39978,71,9,0.46517915
132,39978,74,18,0.499654
133,39978,74,24,0.5029689
134,39978,74,26,0.5022916
135,39978,74,31,0.51046205
136,39978,74,33,0.5121027
137,39978,74,98,0.50598466
138,39978,76,18,0.4740954
139,39978,76,26,0.47426298
140,39978,97,9,0.46878892
141,39978,98,18,0.49640748
142,39978,98,24,0.5054501
143,39978,98,26,0.5014115
144,39978,98,31,0.5117934
145,39978,98,32,0.500796
146,39978,98,33,0.51110524
147,39978,98,46,0.51968855
148,39978,98,60,0.5231956
149,39978,98,74,0.5055014
