,seed,P1,P2,Prob
0,39978,7,18,0.22453018
1,39978,9,12,0.30088
2,39978,9,17,0.27382967
3,39978,9,18,0.22989756
4,39978,9,23,0.33458334
5,39978,9,40,0.30334932
6,39978,9,54,0.30314755
7,39978,9,62,0.302863
8,39978,9,69,0.27544767
9,39978,9,71,0.3463265
10,39978,9,91,0.34384683
11,39978,9,97,0.31195006
12,39978,12,9,0.26347545
13,39978,12,17,0.30136773
14,39978,17,9,0.24780698
15,39978,17,12,0.3062552
16,39978,17,18,0.23542808
17,39978,17,54,0.30881876
18,39978,18,7,0.33020908
19,39978,18,9,0.24199174
20,39978,18,17,0.27726194
21,39978,18,20,0.33386514
22,39978,18,22,0.3243263
23,39978,18,24,0.25174686
24,39978,18,25,0.268349
25,39978,18,26,0.2521633
26,39978,18,30,0.24484788
27,39978,18,31,0.24354942
28,39978,18,32,0.2736919
29,39978,18,33,0.23829123
30,39978,18,39,0.27605122
31,39978,18,42,0.255665
32,39978,18,46,0.28187215
33,39978,18,50,0.30749977
34,39978,18,60,0.32238182
35,39978,18,74,0.3029127
36,39978,18,76,0.26345086
37,39978,18,98,0.26746002
38,39978,20,18,0.2498702
39,39978,22,18,0.22199434
40,39978,23,9,0.23337053
41,39978,24,18,0.25112012
42,39978,24,25,0.293609
43,39978,24,26,0.26760045
44,39978,24,30,0.266657
45,39978,24,31,0.26473877
46,39978,24,33,0.26369452
47,39978,24,42,0.26791343
48,39978,24,76,0.29458922
49,39978,24,98,0.279868
50,39978,25,18,0.25102273
51,39978,25,24,0.26771176
52,39978,25,26,0.26738724
53,39978,25,30,0.2614623
54,39978,25,33,0.24730554
55,39978,25,42,0.2676042
56,39978,26,18,0.24989292
57,39978,26,24,0.26687413
58,39978,26,25,0.28742203
59,39978,26,30,0.26779944
60,39978,26,31,0.26273054
61,39978,26,32,0.2928333
62,39978,26,33,0.25388524
63,39978,26,42,0.26889318
64,39978,26,74,0.31316906
65,39978,26,98,0.28265485
66,39978,30,18,0.25851995
67,39978,30,24,0.2678665
68,39978,30,25,0.28898793
69,39978,30,26,0.26588264
70,39978,30,31,0.26761717
71,39978,30,33,0.2552842
72,39978,30,46,0.3011091
73,39978,30,76,0.29081184
74,39978,30,98,0.2796605
75,39978,31,18,0.24555048
76,39978,31,24,0.26269296
77,39978,31,26,0.26269385
78,39978,31,30,0.25379443
79,39978,31,33,0.24411291
80,39978,31,39,0.29045895
81,39978,31,42,0.2607851
82,39978,31,50,0.3180896
83,39978,31,74,0.2990878
84,39978,32,18,0.2521109
85,39978,32,26,0.269837
86,39978,32,33,0.24889614
87,39978,32,42,0.2758295
88,39978,32,46,0.29298556
89,39978,32,98,0.28317338
90,39978,33,18,0.24866123
91,39978,33,24,0.26537055
92,39978,33,25,0.28647816
93,39978,33,26,0.26397175
94,39978,33,30,0.25662494
95,39978,33,31,0.257852
96,39978,33,32,0.29107237
97,39978,33,39,0.29569945
98,39978,33,42,0.2637782
99,39978,33,98,0.27466062
100,39978,39,18,0.24695571
101,39978,39,31,0.25993037
102,39978,39,33,0.2461781
103,39978,39,42,0.26730707
104,39978,39,46,0.28969222
105,39978,39,63,0.3297927
106,39978,40,9,0.25123918
107,39978,40,69,0.28460637
108,39978,42,18,0.2587045
109,39978,42,24,0.27492198
110,39978,42,25,0.29001954
111,39978,42,26,0.27031022
112,39978,42,31,0.2741029
113,39978,42,32,0.29760095
114,39978,42,33,0.2589931
115,39978,42,39,0.3017362
116,39978,42,64,0.3781542
117,39978,46,18,0.24180447
118,39978,46,30,0.25626084
119,39978,46,32,0.2813684
120,39978,46,39,0.28802317
121,39978,50,18,0.2509361
122,39978,50,31,0.26329026
123,39978,54,9,0.2555657
124,39978,54,17,0.284067
125,39978,60,18,0.24906474
126,39978,62,9,0.29059964
127,39978,63,39,0.28311813
128,39978,64,42,0.2677153
129,39978,69,9,0.23669934
130,39978,69,40,0.29865575
131,39978,71,9,0.24381617
132,39978,74,18,0.26478803
133,39978,74,26,0.2842672
134,39978,74,31,0.27972567
135,39978,76,18,0.24669278
136,39978,76,24,0.261713
137,39978,76,30,0.25598267
138,39978,76,97,0.3252583
139,39978,91,9,0.25330815
140,39978,97,9,0.2403739
141,39978,97,76,0.2630778
142,39978,98,18,0.24611157
143,39978,98,24,0.26584092
144,39978,98,26,0.26390475
145,39978,98,30,0.26056495
146,39978,98,32,0.28360474
147,39978,98,33,0.24478443
