,seed,P1,P2,Prob
0,39978,7,18,0.43926495
1,39978,9,12,0.50746804
2,39978,9,17,0.51700896
3,39978,9,18,0.48709843
4,39978,9,23,0.5149767
5,39978,9,40,0.5325532
6,39978,9,54,0.5018885
7,39978,9,62,0.52161604
8,39978,9,69,0.48393527
9,39978,9,71,0.5196534
10,39978,9,91,0.5692099
11,39978,9,97,0.5337805
12,39978,12,9,0.46777612
13,39978,12,17,0.5043735
14,39978,17,9,0.4806039
15,39978,17,12,0.5084342
16,39978,17,18,0.4831171
17,39978,17,54,0.4968017
18,39978,18,7,0.50127244
19,39978,18,9,0.4600827
20,39978,18,17,0.4941053
21,39978,18,20,0.49335897
22,39978,18,22,0.48987222
23,39978,18,24,0.46359843
24,39978,18,25,0.45484585
25,39978,18,26,0.44513595
26,39978,18,30,0.475256
27,39978,18,31,0.44167623
28,39978,18,32,0.49377066
29,39978,18,33,0.44668588
30,39978,18,39,0.4781134
31,39978,18,42,0.451252
32,39978,18,46,0.44893676
33,39978,18,50,0.49957713
34,39978,18,60,0.5200905
35,39978,18,74,0.49848896
36,39978,18,76,0.47844157
37,39978,18,98,0.47368726
38,39978,20,18,0.48045918
39,39978,22,18,0.48492545
40,39978,23,9,0.43388033
41,39978,24,18,0.48159394
42,39978,24,25,0.47479716
43,39978,24,26,0.46006528
44,39978,24,30,0.48698473
45,39978,24,31,0.45736685
46,39978,24,33,0.4757705
47,39978,24,42,0.4750314
48,39978,24,76,0.50665003
49,39978,24,98,0.48853815
50,39978,25,18,0.4995521
51,39978,25,24,0.5022037
52,39978,25,26,0.4862696
53,39978,25,30,0.5167919
54,39978,25,33,0.5009119
55,39978,25,42,0.49403638
56,39978,26,18,0.47768727
57,39978,26,24,0.47644013
58,39978,26,25,0.47753555
59,39978,26,30,0.4915498
60,39978,26,31,0.46259737
61,39978,26,32,0.5100725
62,39978,26,33,0.46889526
63,39978,26,42,0.46414283
64,39978,26,74,0.51586413
65,39978,26,98,0.4844329
66,39978,30,18,0.47387296
67,39978,30,24,0.48831153
68,39978,30,25,0.47839853
69,39978,30,26,0.46173817
70,39978,30,31,0.46926925
71,39978,30,33,0.47473505
72,39978,30,46,0.47031564
73,39978,30,76,0.50240505
74,39978,30,98,0.489281
75,39978,31,18,0.48152676
76,39978,31,24,0.48642236
77,39978,31,26,0.46902418
78,39978,31,30,0.5014999
79,39978,31,33,0.48406178
80,39978,31,39,0.5133665
81,39978,31,42,0.47620377
82,39978,31,50,0.52035236
83,39978,31,74,0.52476966
84,39978,32,18,0.47056386
85,39978,32,26,0.4558413
86,39978,32,33,0.46678722
87,39978,32,42,0.4539228
88,39978,32,46,0.45593795
89,39978,32,98,0.47679853
90,39978,33,18,0.47520077
91,39978,33,24,0.47635096
92,39978,33,25,0.47092265
93,39978,33,26,0.4648898
94,39978,33,30,0.4839774
95,39978,33,31,0.46528125
96,39978,33,32,0.50052613
97,39978,33,39,0.49837744
98,39978,33,42,0.46605214
99,39978,33,98,0.48222584
100,39978,39,18,0.48713008
101,39978,39,31,0.46828002
102,39978,39,33,0.48512232
103,39978,39,42,0.4768308
104,39978,39,46,0.47337168
105,39978,39,63,0.5334912
106,39978,40,9,0.46051943
107,39978,40,69,0.46636066
108,39978,42,18,0.47784737
109,39978,42,24,0.4794473
110,39978,42,25,0.46374795
111,39978,42,26,0.4597274
112,39978,42,31,0.45989674
113,39978,42,32,0.504705
114,39978,42,33,0.47571045
115,39978,42,39,0.49602646
116,39978,42,64,0.5323731
117,39978,46,18,0.4912432
118,39978,46,30,0.50235844
119,39978,46,32,0.52665144
120,39978,46,39,0.518302
121,39978,50,18,0.45857474
122,39978,50,31,0.4562359
123,39978,54,9,0.45075473
124,39978,54,17,0.4882489
125,39978,60,18,0.48960936
126,39978,62,9,0.49476886
127,39978,63,39,0.45564374
128,39978,64,42,0.4648957
129,39978,69,9,0.50937307
130,39978,69,40,0.548579
131,39978,71,9,0.44959414
132,39978,74,18,0.49221322
133,39978,74,26,0.472461
134,39978,74,31,0.47900397
135,39978,76,18,0.48600727
136,39978,76,24,0.49218222
137,39978,76,30,0.49856424
138,39978,76,97,0.5332332
139,39978,91,9,0.42728862
140,39978,97,9,0.4922603
141,39978,97,76,0.5214502
142,39978,98,18,0.48052236
143,39978,98,24,0.47497758
144,39978,98,26,0.4652161
145,39978,98,30,0.49141735
146,39978,98,32,0.5082427
147,39978,98,33,0.4778875
