,seed,P1,P2,Prob
0,39978,7,18,0.40104276
1,39978,9,12,0.58613396
2,39978,9,14,0.58284754
3,39978,9,17,0.53718054
4,39978,9,18,0.49999472
5,39978,9,23,0.8231708
6,39978,9,32,0.507482
7,39978,9,40,0.63268733
8,39978,9,51,0.5611494
9,39978,9,54,0.5401307
10,39978,9,61,0.72728515
11,39978,9,62,0.5670235
12,39978,9,69,0.6311096
13,39978,9,71,0.5974024
14,39978,9,97,0.5859282
15,39978,12,9,0.41058257
16,39978,14,9,0.42846563
17,39978,17,9,0.432704
18,39978,17,54,0.45204845
19,39978,18,7,0.5190501
20,39978,18,9,0.46033433
21,39978,18,19,0.52070105
22,39978,18,20,0.53478235
23,39978,18,22,0.47172892
24,39978,18,24,0.44917682
25,39978,18,25,0.44997972
26,39978,18,26,0.44165644
27,39978,18,30,0.4608232
28,39978,18,31,0.45252848
29,39978,18,32,0.44045472
30,39978,18,33,0.4517931
31,39978,18,39,0.4710295
32,39978,18,42,0.44324183
33,39978,18,46,0.4522506
34,39978,18,50,0.46227738
35,39978,18,53,0.5264252
36,39978,18,60,0.46127373
37,39978,18,74,0.44600874
38,39978,18,76,0.48335528
39,39978,18,98,0.4422801
40,39978,19,18,0.41301358
41,39978,20,18,0.39423883
42,39978,22,18,0.44357467
43,39978,22,32,0.45456865
44,39978,22,33,0.45654556
45,39978,23,9,0.43298158
46,39978,24,18,0.43158656
47,39978,24,25,0.45668647
48,39978,24,26,0.44646108
49,39978,24,30,0.4676083
50,39978,24,31,0.45380205
51,39978,24,32,0.4465835
52,39978,24,33,0.45613804
53,39978,24,74,0.45145014
54,39978,24,98,0.44758838
55,39978,25,18,0.4559912
56,39978,25,24,0.46311098
57,39978,25,26,0.4691465
58,39978,25,32,0.4577601
59,39978,25,42,0.4563494
60,39978,25,60,0.48337662
61,39978,26,18,0.44561884
62,39978,26,24,0.45338687
63,39978,26,25,0.45837998
64,39978,26,31,0.45391524
65,39978,26,32,0.45334405
66,39978,26,33,0.45245057
67,39978,26,39,0.47448722
68,39978,26,42,0.4487372
69,39978,26,74,0.45613408
70,39978,26,76,0.4880115
71,39978,26,98,0.4529006
72,39978,30,18,0.44526395
73,39978,30,24,0.45769918
74,39978,30,33,0.45597696
75,39978,31,18,0.449398
76,39978,31,24,0.46068615
77,39978,31,26,0.45925882
78,39978,31,32,0.46592557
79,39978,31,33,0.4593204
80,39978,31,42,0.45966014
81,39978,31,50,0.4761784
82,39978,31,74,0.46952328
83,39978,31,98,0.46396783
84,39978,32,9,0.46686572
85,39978,32,18,0.44205248
86,39978,32,22,0.47377792
87,39978,32,24,0.4513464
88,39978,32,25,0.4480229
89,39978,32,26,0.46027943
90,39978,32,31,0.454053
91,39978,32,33,0.44940406
92,39978,32,46,0.46903676
93,39978,32,98,0.44521147
94,39978,33,18,0.44515732
95,39978,33,22,0.4820768
96,39978,33,24,0.45754892
97,39978,33,26,0.45927012
98,39978,33,30,0.47681284
99,39978,33,31,0.4650924
100,39978,33,32,0.46572354
101,39978,33,42,0.46820626
102,39978,33,74,0.45688874
103,39978,33,98,0.464129
104,39978,39,18,0.4382048
105,39978,39,26,0.44947642
106,39978,39,42,0.4469118
107,39978,40,9,0.42117554
108,39978,42,18,0.43663248
109,39978,42,25,0.44627774
110,39978,42,26,0.45293617
111,39978,42,31,0.45341137
112,39978,42,33,0.44713652
113,39978,42,39,0.46901456
114,39978,46,18,0.44645333
115,39978,46,32,0.4549368
116,39978,46,50,0.4779868
117,39978,46,98,0.45549703
118,39978,50,18,0.4409085
119,39978,50,31,0.43777367
120,39978,50,46,0.45683682
121,39978,51,9,0.4204793
122,39978,53,18,0.41767013
123,39978,54,9,0.43487686
124,39978,54,17,0.45082694
125,39978,60,18,0.4366869
126,39978,60,25,0.44741747
127,39978,60,98,0.4444249
128,39978,61,9,0.42269027
129,39978,62,9,0.42118648
130,39978,69,9,0.4224498
131,39978,71,9,0.42222828
132,39978,74,18,0.44112226
133,39978,74,24,0.4536833
134,39978,74,26,0.44834152
135,39978,74,31,0.45156094
136,39978,74,33,0.45178843
137,39978,74,98,0.4619321
138,39978,76,18,0.4278624
139,39978,76,26,0.4403292
140,39978,97,9,0.43053138
141,39978,98,18,0.4436013
142,39978,98,24,0.45051402
143,39978,98,26,0.45362994
144,39978,98,31,0.45322552
145,39978,98,32,0.44999003
146,39978,98,33,0.4579239
147,39978,98,46,0.46751168
148,39978,98,60,0.47604614
149,39978,98,74,0.44633585
