,seed,P1,P2,Prob
0,39978,7,18,0.4512477
1,39978,9,12,0.6003933
2,39978,9,14,0.61623436
3,39978,9,17,0.5765397
4,39978,9,18,0.53855956
5,39978,9,23,0.83395743
6,39978,9,32,0.545258
7,39978,9,40,0.6579368
8,39978,9,51,0.58956087
9,39978,9,54,0.57537293
10,39978,9,61,0.7570664
11,39978,9,62,0.59621483
12,39978,9,69,0.6491524
13,39978,9,71,0.63204294
14,39978,9,97,0.6166302
15,39978,12,9,0.44459093
16,39978,14,9,0.47148862
17,39978,17,9,0.48551637
18,39978,17,54,0.5040725
19,39978,18,7,0.5704555
20,39978,18,9,0.52309495
21,39978,18,19,0.56323045
22,39978,18,20,0.58028704
23,39978,18,22,0.5356813
24,39978,18,24,0.50971556
25,39978,18,25,0.51385796
26,39978,18,26,0.50083303
27,39978,18,30,0.51287836
28,39978,18,31,0.51236755
29,39978,18,32,0.5014933
30,39978,18,33,0.5087297
31,39978,18,39,0.5168616
32,39978,18,42,0.5022787
33,39978,18,46,0.52286303
34,39978,18,50,0.5173041
35,39978,18,53,0.5560241
36,39978,18,60,0.5316075
37,39978,18,74,0.49925098
38,39978,18,76,0.53053904
39,39978,18,98,0.50518715
40,39978,19,18,0.47051564
41,39978,20,18,0.45902047
42,39978,22,18,0.50200224
43,39978,22,32,0.5020888
44,39978,22,33,0.510604
45,39978,23,9,0.4769668
46,39978,24,18,0.5076217
47,39978,24,25,0.52662116
48,39978,24,26,0.51447874
49,39978,24,30,0.5196639
50,39978,24,31,0.52789104
51,39978,24,32,0.51462305
52,39978,24,33,0.5217619
53,39978,24,74,0.5025127
54,39978,24,98,0.5174865
55,39978,25,18,0.51465744
56,39978,25,24,0.5144101
57,39978,25,26,0.51678056
58,39978,25,32,0.5123309
59,39978,25,42,0.5114909
60,39978,25,60,0.53893507
61,39978,26,18,0.5092091
62,39978,26,24,0.52108353
63,39978,26,25,0.52324325
64,39978,26,31,0.5309303
65,39978,26,32,0.5175507
66,39978,26,33,0.51943576
67,39978,26,39,0.5330342
68,39978,26,42,0.51423186
69,39978,26,74,0.5165731
70,39978,26,76,0.5445597
71,39978,26,98,0.5178467
72,39978,30,18,0.50529814
73,39978,30,24,0.51234466
74,39978,30,33,0.51270884
75,39978,31,18,0.5239686
76,39978,31,24,0.5201841
77,39978,31,26,0.5182864
78,39978,31,32,0.5231135
79,39978,31,33,0.5393408
80,39978,31,42,0.5151418
81,39978,31,50,0.53384435
82,39978,31,74,0.520374
83,39978,31,98,0.5267034
84,39978,32,9,0.53016365
85,39978,32,18,0.511168
86,39978,32,22,0.5362569
87,39978,32,24,0.51312405
88,39978,32,25,0.51897097
89,39978,32,26,0.514713
90,39978,32,31,0.52328575
91,39978,32,33,0.524812
92,39978,32,46,0.5264084
93,39978,32,98,0.5159605
94,39978,33,18,0.5186105
95,39978,33,22,0.54557264
96,39978,33,24,0.51111686
97,39978,33,26,0.5184662
98,39978,33,30,0.5363782
99,39978,33,31,0.5279753
100,39978,33,32,0.5155045
101,39978,33,42,0.5147131
102,39978,33,74,0.5044979
103,39978,33,98,0.5189358
104,39978,39,18,0.49136558
105,39978,39,26,0.49943426
106,39978,39,42,0.49233854
107,39978,40,9,0.46604556
108,39978,42,18,0.50228685
109,39978,42,25,0.5070568
110,39978,42,26,0.5133098
111,39978,42,31,0.5119283
112,39978,42,33,0.5071911
113,39978,42,39,0.5238739
114,39978,46,18,0.5029958
115,39978,46,32,0.5015542
116,39978,46,50,0.5180979
117,39978,46,98,0.5078343
118,39978,50,18,0.48975196
119,39978,50,31,0.5007537
120,39978,50,46,0.51234335
121,39978,51,9,0.46458936
122,39978,53,18,0.46229953
123,39978,54,9,0.4847036
124,39978,54,17,0.5050463
125,39978,60,18,0.49266815
126,39978,60,25,0.49657714
127,39978,60,98,0.49619633
128,39978,61,9,0.47354555
129,39978,62,9,0.46553242
130,39978,69,9,0.4724503
131,39978,71,9,0.46826172
132,39978,74,18,0.49776226
133,39978,74,24,0.50954753
134,39978,74,26,0.51185304
135,39978,74,31,0.521202
136,39978,74,33,0.52138615
137,39978,74,98,0.5073985
138,39978,76,18,0.48799396
139,39978,76,26,0.47888228
140,39978,97,9,0.48637262
141,39978,98,18,0.51025325
142,39978,98,24,0.5145154
143,39978,98,26,0.50563645
144,39978,98,31,0.5195678
145,39978,98,32,0.5105183
146,39978,98,33,0.51346135
147,39978,98,46,0.5319431
148,39978,98,60,0.5268492
149,39978,98,74,0.51210773
