,seed,P1,P2,Prob
0,39978,7,18,0.57365257
1,39978,9,12,0.6672469
2,39978,9,17,0.6828958
3,39978,9,18,0.6540726
4,39978,9,23,0.65046626
5,39978,9,40,0.6770031
6,39978,9,54,0.66299146
7,39978,9,62,0.66942114
8,39978,9,69,0.65679157
9,39978,9,71,0.67087185
10,39978,9,91,0.68252414
11,39978,9,97,0.6647356
12,39978,12,9,0.6245138
13,39978,12,17,0.62876165
14,39978,17,9,0.6380374
15,39978,17,12,0.6241828
16,39978,17,18,0.6148565
17,39978,17,54,0.61643606
18,39978,18,7,0.6731582
19,39978,18,9,0.69213253
20,39978,18,17,0.69370323
21,39978,18,20,0.6511698
22,39978,18,22,0.6747019
23,39978,18,24,0.6526458
24,39978,18,25,0.663617
25,39978,18,26,0.6609855
26,39978,18,30,0.6802123
27,39978,18,31,0.64017284
28,39978,18,32,0.671925
29,39978,18,33,0.64932495
30,39978,18,39,0.6693577
31,39978,18,42,0.65127146
32,39978,18,46,0.6541539
33,39978,18,50,0.65690845
34,39978,18,60,0.6505015
35,39978,18,74,0.6702515
36,39978,18,76,0.6834815
37,39978,18,98,0.64353424
38,39978,20,18,0.5852414
39,39978,22,18,0.60071415
40,39978,23,9,0.5794467
41,39978,24,18,0.65571815
42,39978,24,25,0.6602678
43,39978,24,26,0.648944
44,39978,24,30,0.6680697
45,39978,24,31,0.62359
46,39978,24,33,0.63377005
47,39978,24,42,0.6435997
48,39978,24,76,0.6702835
49,39978,24,98,0.6334073
50,39978,25,18,0.6341667
51,39978,25,24,0.61616176
52,39978,25,26,0.6284831
53,39978,25,30,0.65057224
54,39978,25,33,0.6153763
55,39978,25,42,0.6201932
56,39978,26,18,0.6663273
57,39978,26,24,0.6484943
58,39978,26,25,0.6713002
59,39978,26,30,0.67557836
60,39978,26,31,0.6357671
61,39978,26,32,0.671408
62,39978,26,33,0.6475036
63,39978,26,42,0.65375465
64,39978,26,74,0.66494346
65,39978,26,98,0.64203405
66,39978,30,18,0.68376076
67,39978,30,24,0.6715139
68,39978,30,25,0.6795383
69,39978,30,26,0.67524636
70,39978,30,31,0.656576
71,39978,30,33,0.6681834
72,39978,30,46,0.66694784
73,39978,30,76,0.706784
74,39978,30,98,0.6582128
75,39978,31,18,0.67785937
76,39978,31,24,0.66322786
77,39978,31,26,0.66941607
78,39978,31,30,0.6905619
79,39978,31,33,0.65617514
80,39978,31,39,0.6755316
81,39978,31,42,0.6631629
82,39978,31,50,0.6735563
83,39978,31,74,0.67897695
84,39978,32,18,0.6654447
85,39978,32,26,0.6586565
86,39978,32,33,0.64020324
87,39978,32,42,0.6616387
88,39978,32,46,0.6530736
89,39978,32,98,0.638857
90,39978,33,18,0.64262474
91,39978,33,24,0.6261539
92,39978,33,25,0.64935607
93,39978,33,26,0.63903636
94,39978,33,30,0.65279734
95,39978,33,31,0.6091489
96,39978,33,32,0.6473036
97,39978,33,39,0.65082264
98,39978,33,42,0.6260068
99,39978,33,98,0.611737
100,39978,39,18,0.6622627
101,39978,39,31,0.6217439
102,39978,39,33,0.6292222
103,39978,39,42,0.6472184
104,39978,39,46,0.63810813
105,39978,39,63,0.6376171
106,39978,40,9,0.6174636
107,39978,40,69,0.59143096
108,39978,42,18,0.66223556
109,39978,42,24,0.6453993
110,39978,42,25,0.6626647
111,39978,42,26,0.6573951
112,39978,42,31,0.6292504
113,39978,42,32,0.66815406
114,39978,42,33,0.638862
115,39978,42,39,0.67036706
116,39978,42,64,0.6815773
117,39978,46,18,0.63553655
118,39978,46,30,0.6448748
119,39978,46,32,0.6393443
120,39978,46,39,0.6456754
121,39978,50,18,0.6196482
122,39978,50,31,0.5897315
123,39978,54,9,0.56182545
124,39978,54,17,0.56859255
125,39978,60,18,0.5743693
126,39978,62,9,0.57227015
127,39978,63,39,0.56118673
128,39978,64,42,0.5686819
129,39978,69,9,0.60033643
130,39978,69,40,0.6077612
131,39978,71,9,0.6082959
132,39978,74,18,0.6588767
133,39978,74,26,0.6493275
134,39978,74,31,0.6310498
135,39978,76,18,0.6213762
136,39978,76,24,0.6021375
137,39978,76,30,0.62841946
138,39978,76,97,0.6201465
139,39978,91,9,0.5885463
140,39978,97,9,0.61502737
141,39978,97,76,0.6090003
142,39978,98,18,0.6668059
143,39978,98,24,0.65553147
144,39978,98,26,0.6657257
145,39978,98,30,0.68046325
146,39978,98,32,0.6754619
147,39978,98,33,0.64749384
