,seed,P1,P2,Prob
0,39978,7,18,0.37738475
1,39978,9,12,0.4486122
2,39978,9,17,0.4338329
3,39978,9,18,0.45201254
4,39978,9,23,0.50867444
5,39978,9,40,0.43904874
6,39978,9,54,0.46809864
7,39978,9,62,0.45303544
8,39978,9,69,0.43536684
9,39978,9,71,0.46651387
10,39978,9,91,0.51152253
11,39978,9,97,0.44234243
12,39978,12,9,0.4181815
13,39978,12,17,0.40509906
14,39978,17,9,0.44378653
15,39978,17,12,0.44972798
16,39978,17,18,0.4507523
17,39978,17,54,0.4675944
18,39978,18,7,0.48281777
19,39978,18,9,0.48121578
20,39978,18,17,0.46255922
21,39978,18,20,0.4621576
22,39978,18,22,0.4900542
23,39978,18,24,0.45149258
24,39978,18,25,0.45480147
25,39978,18,26,0.47337905
26,39978,18,30,0.4556751
27,39978,18,31,0.46028173
28,39978,18,32,0.4508859
29,39978,18,33,0.43931085
30,39978,18,39,0.45089838
31,39978,18,42,0.46245635
32,39978,18,46,0.43956235
33,39978,18,50,0.45664307
34,39978,18,60,0.4674667
35,39978,18,74,0.47154
36,39978,18,76,0.43445957
37,39978,18,98,0.43625575
38,39978,20,18,0.41001308
39,39978,22,18,0.3879606
40,39978,23,9,0.3917358
41,39978,24,18,0.48563224
42,39978,24,25,0.46233228
43,39978,24,26,0.48003682
44,39978,24,30,0.45030546
45,39978,24,31,0.4688358
46,39978,24,33,0.44364414
47,39978,24,42,0.4677661
48,39978,24,76,0.43444046
49,39978,24,98,0.43921962
50,39978,25,18,0.44955856
51,39978,25,24,0.41914722
52,39978,25,26,0.44354317
53,39978,25,30,0.42440978
54,39978,25,33,0.41252995
55,39978,25,42,0.43583322
56,39978,26,18,0.48668316
57,39978,26,24,0.4537415
58,39978,26,25,0.4555027
59,39978,26,30,0.45502687
60,39978,26,31,0.47110927
61,39978,26,32,0.46104375
62,39978,26,33,0.43780786
63,39978,26,42,0.47376993
64,39978,26,74,0.47988755
65,39978,26,98,0.44100118
66,39978,30,18,0.47819126
67,39978,30,24,0.4395615
68,39978,30,25,0.44938627
69,39978,30,26,0.46402645
70,39978,30,31,0.45907563
71,39978,30,33,0.4282147
72,39978,30,46,0.43599945
73,39978,30,76,0.427624
74,39978,30,98,0.42187294
75,39978,31,18,0.47756255
76,39978,31,24,0.45158368
77,39978,31,26,0.46897486
78,39978,31,30,0.45801294
79,39978,31,33,0.4347981
80,39978,31,39,0.44796777
81,39978,31,42,0.46775815
82,39978,31,50,0.45564044
83,39978,31,74,0.47430924
84,39978,32,18,0.4606984
85,39978,32,26,0.44517696
86,39978,32,33,0.4102419
87,39978,32,42,0.42957604
88,39978,32,46,0.40820745
89,39978,32,98,0.40928423
90,39978,33,18,0.46798798
91,39978,33,24,0.43599874
92,39978,33,25,0.43826172
93,39978,33,26,0.45466
94,39978,33,30,0.44558004
95,39978,33,31,0.45638275
96,39978,33,32,0.44299683
97,39978,33,39,0.43679413
98,39978,33,42,0.45547977
99,39978,33,98,0.42395386
100,39978,39,18,0.46028402
101,39978,39,31,0.44850245
102,39978,39,33,0.41388023
103,39978,39,42,0.44882426
104,39978,39,46,0.4191334
105,39978,39,63,0.48172098
106,39978,40,9,0.39649564
107,39978,40,69,0.39022428
108,39978,42,18,0.48428106
109,39978,42,24,0.45075387
110,39978,42,25,0.45225966
111,39978,42,26,0.46878234
112,39978,42,31,0.46849555
113,39978,42,32,0.45643428
114,39978,42,33,0.4403625
115,39978,42,39,0.45081025
116,39978,42,64,0.46431884
117,39978,46,18,0.44085157
118,39978,46,30,0.40650186
119,39978,46,32,0.40547377
120,39978,46,39,0.4059755
121,39978,50,18,0.41290575
122,39978,50,31,0.39036894
123,39978,54,9,0.3914418
124,39978,54,17,0.38309148
125,39978,60,18,0.37269667
126,39978,62,9,0.4100425
127,39978,63,39,0.35601723
128,39978,64,42,0.3904182
129,39978,69,9,0.382538
130,39978,69,40,0.37301415
131,39978,71,9,0.39268884
132,39978,74,18,0.4571665
133,39978,74,26,0.44208476
134,39978,74,31,0.42935097
135,39978,76,18,0.46113336
136,39978,76,24,0.4281167
137,39978,76,30,0.42341006
138,39978,76,97,0.45107627
139,39978,91,9,0.35393363
140,39978,97,9,0.4203873
141,39978,97,76,0.3816903
142,39978,98,18,0.46464086
143,39978,98,24,0.42634127
144,39978,98,26,0.45306846
145,39978,98,30,0.43139726
146,39978,98,32,0.4341411
147,39978,98,33,0.41749403
