,seed,P1,P2,Prob
0,39978,7,18,0.36907446
1,39978,9,12,0.38565287
2,39978,9,17,0.38157636
3,39978,9,18,0.41050592
4,39978,9,23,0.4739539
5,39978,9,40,0.41113985
6,39978,9,54,0.40285012
7,39978,9,62,0.38284564
8,39978,9,69,0.38321397
9,39978,9,71,0.4081264
10,39978,9,91,0.4381726
11,39978,9,97,0.42434523
12,39978,12,9,0.39259169
13,39978,12,17,0.37467873
14,39978,17,9,0.39073014
15,39978,17,12,0.37725487
16,39978,17,18,0.40431532
17,39978,17,54,0.38123092
18,39978,18,7,0.45528087
19,39978,18,9,0.4513416
20,39978,18,17,0.42890078
21,39978,18,20,0.44276568
22,39978,18,22,0.44503224
23,39978,18,24,0.41318378
24,39978,18,25,0.41730356
25,39978,18,26,0.42715713
26,39978,18,30,0.4233127
27,39978,18,31,0.43880835
28,39978,18,32,0.42475995
29,39978,18,33,0.42830807
30,39978,18,39,0.42866132
31,39978,18,42,0.45036557
32,39978,18,46,0.4276498
33,39978,18,50,0.42620903
34,39978,18,60,0.4190453
35,39978,18,74,0.4424355
36,39978,18,76,0.40392867
37,39978,18,98,0.3993546
38,39978,20,18,0.3835161
39,39978,22,18,0.36947456
40,39978,23,9,0.36598518
41,39978,24,18,0.43810225
42,39978,24,25,0.39542672
43,39978,24,26,0.40827894
44,39978,24,30,0.4020753
45,39978,24,31,0.42348346
46,39978,24,33,0.4099462
47,39978,24,42,0.42616966
48,39978,24,76,0.3775933
49,39978,24,98,0.37295726
50,39978,25,18,0.4348871
51,39978,25,24,0.38685542
52,39978,25,26,0.3987796
53,39978,25,30,0.3956448
54,39978,25,33,0.4098331
55,39978,25,42,0.42809004
56,39978,26,18,0.45498788
57,39978,26,24,0.4039348
58,39978,26,25,0.4193314
59,39978,26,30,0.41878402
60,39978,26,31,0.44146857
61,39978,26,32,0.41526166
62,39978,26,33,0.42116445
63,39978,26,42,0.44389156
64,39978,26,74,0.4430822
65,39978,26,98,0.39222333
66,39978,30,18,0.44794312
67,39978,30,24,0.39432397
68,39978,30,25,0.4053651
69,39978,30,26,0.41802052
70,39978,30,31,0.42584762
71,39978,30,33,0.41270617
72,39978,30,46,0.40861428
73,39978,30,76,0.3819061
74,39978,30,98,0.37893656
75,39978,31,18,0.43061632
76,39978,31,24,0.38495907
77,39978,31,26,0.40520737
78,39978,31,30,0.3957519
79,39978,31,33,0.398221
80,39978,31,39,0.40335536
81,39978,31,42,0.4244358
82,39978,31,50,0.39794806
83,39978,31,74,0.424531
84,39978,32,18,0.444113
85,39978,32,26,0.4205899
86,39978,32,33,0.42379317
87,39978,32,42,0.4400511
88,39978,32,46,0.40733606
89,39978,32,98,0.38921782
90,39978,33,18,0.43176568
91,39978,33,24,0.3837335
92,39978,33,25,0.38982022
93,39978,33,26,0.39771342
94,39978,33,30,0.39481077
95,39978,33,31,0.41036582
96,39978,33,32,0.38476244
97,39978,33,39,0.40297022
98,39978,33,42,0.42294502
99,39978,33,98,0.3678718
100,39978,39,18,0.43080893
101,39978,39,31,0.40948576
102,39978,39,33,0.40680695
103,39978,39,42,0.42987412
104,39978,39,46,0.39863783
105,39978,39,63,0.42610133
106,39978,40,9,0.34863237
107,39978,40,69,0.33221644
108,39978,42,18,0.44574535
109,39978,42,24,0.39340127
110,39978,42,25,0.40305382
111,39978,42,26,0.40664548
112,39978,42,31,0.42656177
113,39978,42,32,0.40530404
114,39978,42,33,0.40736532
115,39978,42,39,0.4139373
116,39978,42,64,0.41186786
117,39978,46,18,0.40954307
118,39978,46,30,0.3801742
119,39978,46,32,0.37199044
120,39978,46,39,0.3805588
121,39978,50,18,0.38003668
122,39978,50,31,0.36590582
123,39978,54,9,0.36941528
124,39978,54,17,0.35452932
125,39978,60,18,0.33833703
126,39978,62,9,0.3886868
127,39978,63,39,0.33676943
128,39978,64,42,0.38771126
129,39978,69,9,0.3561325
130,39978,69,40,0.36011577
131,39978,71,9,0.35958531
132,39978,74,18,0.4264831
133,39978,74,26,0.38854933
134,39978,74,31,0.39985946
135,39978,76,18,0.42004362
136,39978,76,24,0.37616867
137,39978,76,30,0.38834795
138,39978,76,97,0.43645152
139,39978,91,9,0.33059308
140,39978,97,9,0.4078713
141,39978,97,76,0.3684408
142,39978,98,18,0.4323657
143,39978,98,24,0.38344082
144,39978,98,26,0.39897364
145,39978,98,30,0.39888427
146,39978,98,32,0.39573044
147,39978,98,33,0.3968288
