,seed,P1,P2,Prob
0,39978,7,18,0.43526095
1,39978,9,12,0.58810383
2,39978,9,14,0.5999085
3,39978,9,17,0.5550376
4,39978,9,18,0.5139483
5,39978,9,23,0.8316744
6,39978,9,32,0.5234656
7,39978,9,40,0.6464567
8,39978,9,51,0.5802872
9,39978,9,54,0.56260717
10,39978,9,61,0.7424612
11,39978,9,62,0.5864047
12,39978,9,69,0.6341112
13,39978,9,71,0.6123236
14,39978,9,97,0.59536195
15,39978,12,9,0.4348476
16,39978,14,9,0.44652677
17,39978,17,9,0.46855885
18,39978,17,54,0.48322484
19,39978,18,7,0.5543173
20,39978,18,9,0.49192637
21,39978,18,19,0.5468333
22,39978,18,20,0.56880313
23,39978,18,22,0.5086478
24,39978,18,24,0.47511655
25,39978,18,25,0.48517716
26,39978,18,26,0.4775148
27,39978,18,30,0.49151537
28,39978,18,31,0.48266703
29,39978,18,32,0.47352436
30,39978,18,33,0.48462236
31,39978,18,39,0.50187784
32,39978,18,42,0.48148453
33,39978,18,46,0.49099508
34,39978,18,50,0.4930442
35,39978,18,53,0.545285
36,39978,18,60,0.49857897
37,39978,18,74,0.4786709
38,39978,18,76,0.51347864
39,39978,18,98,0.4772492
40,39978,19,18,0.44564068
41,39978,20,18,0.42480308
42,39978,22,18,0.47210214
43,39978,22,32,0.4753127
44,39978,22,33,0.48802137
45,39978,23,9,0.4564932
46,39978,24,18,0.4905436
47,39978,24,25,0.4991723
48,39978,24,26,0.48548234
49,39978,24,30,0.4920132
50,39978,24,31,0.49193412
51,39978,24,32,0.4859354
52,39978,24,33,0.48848683
53,39978,24,74,0.47943228
54,39978,24,98,0.48743472
55,39978,25,18,0.49154103
56,39978,25,24,0.49493793
57,39978,25,26,0.4924032
58,39978,25,32,0.48967764
59,39978,25,42,0.48945913
60,39978,25,60,0.51376075
61,39978,26,18,0.48994082
62,39978,26,24,0.49209318
63,39978,26,25,0.50073105
64,39978,26,31,0.4987168
65,39978,26,32,0.48454946
66,39978,26,33,0.49793634
67,39978,26,39,0.51147366
68,39978,26,42,0.490571
69,39978,26,74,0.4821733
70,39978,26,76,0.52757
71,39978,26,98,0.49310693
72,39978,30,18,0.48114204
73,39978,30,24,0.48834074
74,39978,30,33,0.4926784
75,39978,31,18,0.48798993
76,39978,31,24,0.49388126
77,39978,31,26,0.4911167
78,39978,31,32,0.49603823
79,39978,31,33,0.5086586
80,39978,31,42,0.4938714
81,39978,31,50,0.511666
82,39978,31,74,0.49054882
83,39978,31,98,0.5028015
84,39978,32,9,0.50755227
85,39978,32,18,0.4870005
86,39978,32,22,0.5207272
87,39978,32,24,0.4814669
88,39978,32,25,0.50005263
89,39978,32,26,0.49022955
90,39978,32,31,0.49239334
91,39978,32,33,0.4908328
92,39978,32,46,0.50670636
93,39978,32,98,0.4957859
94,39978,33,18,0.4878293
95,39978,33,22,0.5330647
96,39978,33,24,0.49746454
97,39978,33,26,0.4945776
98,39978,33,30,0.50056326
99,39978,33,31,0.49981514
100,39978,33,32,0.49171522
101,39978,33,42,0.49253306
102,39978,33,74,0.4881231
103,39978,33,98,0.4967125
104,39978,39,18,0.46853954
105,39978,39,26,0.47055513
106,39978,39,42,0.4682938
107,39978,40,9,0.44702357
108,39978,42,18,0.47063673
109,39978,42,25,0.49337736
110,39978,42,26,0.4840584
111,39978,42,31,0.48753554
112,39978,42,33,0.48556665
113,39978,42,39,0.5017086
114,39978,46,18,0.48071122
115,39978,46,32,0.48458272
116,39978,46,50,0.49798286
117,39978,46,98,0.48999947
118,39978,50,18,0.46572456
119,39978,50,31,0.47794694
120,39978,50,46,0.48424435
121,39978,51,9,0.44148165
122,39978,53,18,0.44070145
123,39978,54,9,0.46821114
124,39978,54,17,0.4920848
125,39978,60,18,0.4682406
126,39978,60,25,0.4798168
127,39978,60,98,0.478402
128,39978,61,9,0.45129266
129,39978,62,9,0.44571254
130,39978,69,9,0.46096012
131,39978,71,9,0.45200995
132,39978,74,18,0.4804519
133,39978,74,24,0.4840445
134,39978,74,26,0.4790856
135,39978,74,31,0.48250878
136,39978,74,33,0.48935547
137,39978,74,98,0.48787045
138,39978,76,18,0.4605377
139,39978,76,26,0.46056747
140,39978,97,9,0.4549711
141,39978,98,18,0.48083422
142,39978,98,24,0.48701566
143,39978,98,26,0.4825459
144,39978,98,31,0.49308836
145,39978,98,32,0.4863877
146,39978,98,33,0.48398745
147,39978,98,46,0.5051775
148,39978,98,60,0.50091356
149,39978,98,74,0.48263234
