,seed,P1,P2,Prob
0,39978,7,18,0.4027356
1,39978,9,12,0.5890345
2,39978,9,14,0.5891104
3,39978,9,17,0.54476696
4,39978,9,18,0.5095748
5,39978,9,23,0.82699054
6,39978,9,32,0.5092313
7,39978,9,40,0.644666
8,39978,9,51,0.56973076
9,39978,9,54,0.54525584
10,39978,9,61,0.7391917
11,39978,9,62,0.5818777
12,39978,9,69,0.6455243
13,39978,9,71,0.61376154
14,39978,9,97,0.59365267
15,39978,12,9,0.41311908
16,39978,14,9,0.42343056
17,39978,17,9,0.44132826
18,39978,17,54,0.46202582
19,39978,18,7,0.52769387
20,39978,18,9,0.46825355
21,39978,18,19,0.5170781
22,39978,18,20,0.5300488
23,39978,18,22,0.4807258
24,39978,18,24,0.4508407
25,39978,18,25,0.4584352
26,39978,18,26,0.44507152
27,39978,18,30,0.46596864
28,39978,18,31,0.4637142
29,39978,18,32,0.4525648
30,39978,18,33,0.45144907
31,39978,18,39,0.46901554
32,39978,18,42,0.44046172
33,39978,18,46,0.46710268
34,39978,18,50,0.46864474
35,39978,18,53,0.5201782
36,39978,18,60,0.47750834
37,39978,18,74,0.44733208
38,39978,18,76,0.48993585
39,39978,18,98,0.45174703
40,39978,19,18,0.42574012
41,39978,20,18,0.4028295
42,39978,22,18,0.45622084
43,39978,22,32,0.46011895
44,39978,22,33,0.46018153
45,39978,23,9,0.44344443
46,39978,24,18,0.44595978
47,39978,24,25,0.4617371
48,39978,24,26,0.44840175
49,39978,24,30,0.46738794
50,39978,24,31,0.46702558
51,39978,24,32,0.45220995
52,39978,24,33,0.45099115
53,39978,24,74,0.44598657
54,39978,24,98,0.4621542
55,39978,25,18,0.4486136
56,39978,25,24,0.46743187
57,39978,25,26,0.4693722
58,39978,25,32,0.47019425
59,39978,25,42,0.46197948
60,39978,25,60,0.4914433
61,39978,26,18,0.45101774
62,39978,26,24,0.45670563
63,39978,26,25,0.47667438
64,39978,26,31,0.47351924
65,39978,26,32,0.4567482
66,39978,26,33,0.45872563
67,39978,26,39,0.4868863
68,39978,26,42,0.4605287
69,39978,26,74,0.45716333
70,39978,26,76,0.49845624
71,39978,26,98,0.46098605
72,39978,30,18,0.44947997
73,39978,30,24,0.45457003
74,39978,30,33,0.45321772
75,39978,31,18,0.4611743
76,39978,31,24,0.46815112
77,39978,31,26,0.46928135
78,39978,31,32,0.46964413
79,39978,31,33,0.46389803
80,39978,31,42,0.46362475
81,39978,31,50,0.48465094
82,39978,31,74,0.46057504
83,39978,31,98,0.46522924
84,39978,32,9,0.4700533
85,39978,32,18,0.4522087
86,39978,32,22,0.48842567
87,39978,32,24,0.45536855
88,39978,32,25,0.4624625
89,39978,32,26,0.45574853
90,39978,32,31,0.46372736
91,39978,32,33,0.45515132
92,39978,32,46,0.4755744
93,39978,32,98,0.45510167
94,39978,33,18,0.45419356
95,39978,33,22,0.49455908
96,39978,33,24,0.46529278
97,39978,33,26,0.46504033
98,39978,33,30,0.4783333
99,39978,33,31,0.47184834
100,39978,33,32,0.45564502
101,39978,33,42,0.46390122
102,39978,33,74,0.46859458
103,39978,33,98,0.46370104
104,39978,39,18,0.45356867
105,39978,39,26,0.44770604
106,39978,39,42,0.45545298
107,39978,40,9,0.42610484
108,39978,42,18,0.44673732
109,39978,42,25,0.47028086
110,39978,42,26,0.4499319
111,39978,42,31,0.45768896
112,39978,42,33,0.4578566
113,39978,42,39,0.4778187
114,39978,46,18,0.45751527
115,39978,46,32,0.46824405
116,39978,46,50,0.4805376
117,39978,46,98,0.46294102
118,39978,50,18,0.445941
119,39978,50,31,0.45552325
120,39978,50,46,0.47212225
121,39978,51,9,0.4336255
122,39978,53,18,0.4197568
123,39978,54,9,0.44342974
124,39978,54,17,0.4688597
125,39978,60,18,0.44639385
126,39978,60,25,0.4565579
127,39978,60,98,0.4579545
128,39978,61,9,0.43423477
129,39978,62,9,0.43359488
130,39978,69,9,0.44008082
131,39978,71,9,0.42974332
132,39978,74,18,0.45278963
133,39978,74,24,0.45563066
134,39978,74,26,0.45849892
135,39978,74,31,0.46835703
136,39978,74,33,0.4535957
137,39978,74,98,0.4625896
138,39978,76,18,0.43636113
139,39978,76,26,0.43770927
140,39978,97,9,0.43559867
141,39978,98,18,0.44635987
142,39978,98,24,0.45604023
143,39978,98,26,0.45184985
144,39978,98,31,0.46482852
145,39978,98,32,0.456541
146,39978,98,33,0.46075472
147,39978,98,46,0.47570962
148,39978,98,60,0.48011845
149,39978,98,74,0.45547944
