,seed,P1,P2,Prob
0,39978,7,18,0.4274159
1,39978,9,12,0.593962
2,39978,9,14,0.60324955
3,39978,9,17,0.5706418
4,39978,9,18,0.5300666
5,39978,9,23,0.8320727
6,39978,9,32,0.53251624
7,39978,9,40,0.64832175
8,39978,9,51,0.57720935
9,39978,9,54,0.5682497
10,39978,9,61,0.7406079
11,39978,9,62,0.59048164
12,39978,9,69,0.6463079
13,39978,9,71,0.6211136
14,39978,9,97,0.61323166
15,39978,12,9,0.44167018
16,39978,14,9,0.46372128
17,39978,17,9,0.4765546
18,39978,17,54,0.4961677
19,39978,18,7,0.5634018
20,39978,18,9,0.515369
21,39978,18,19,0.5504163
22,39978,18,20,0.56781447
23,39978,18,22,0.50693303
24,39978,18,24,0.48281002
25,39978,18,25,0.49800733
26,39978,18,26,0.4868149
27,39978,18,30,0.49511436
28,39978,18,31,0.49912032
29,39978,18,32,0.49165425
30,39978,18,33,0.49259996
31,39978,18,39,0.51446575
32,39978,18,42,0.48620683
33,39978,18,46,0.5066004
34,39978,18,50,0.50318485
35,39978,18,53,0.55409324
36,39978,18,60,0.515746
37,39978,18,74,0.49317262
38,39978,18,76,0.52235466
39,39978,18,98,0.48724395
40,39978,19,18,0.45535204
41,39978,20,18,0.43650913
42,39978,22,18,0.48999897
43,39978,22,32,0.48922944
44,39978,22,33,0.49476078
45,39978,23,9,0.47913644
46,39978,24,18,0.4877115
47,39978,24,25,0.50447184
48,39978,24,26,0.4909586
49,39978,24,30,0.50821596
50,39978,24,31,0.5092591
51,39978,24,32,0.4992886
52,39978,24,33,0.49848482
53,39978,24,74,0.49578398
54,39978,24,98,0.49218228
55,39978,25,18,0.4898368
56,39978,25,24,0.5059249
57,39978,25,26,0.5030122
58,39978,25,32,0.5041867
59,39978,25,42,0.49618936
60,39978,25,60,0.51967853
61,39978,26,18,0.49040738
62,39978,26,24,0.49321353
63,39978,26,25,0.506283
64,39978,26,31,0.506221
65,39978,26,32,0.50053877
66,39978,26,33,0.49180362
67,39978,26,39,0.51360965
68,39978,26,42,0.48724845
69,39978,26,74,0.49132833
70,39978,26,76,0.5254826
71,39978,26,98,0.49232602
72,39978,30,18,0.4865939
73,39978,30,24,0.49056718
74,39978,30,33,0.4985077
75,39978,31,18,0.5020559
76,39978,31,24,0.504976
77,39978,31,26,0.50853854
78,39978,31,32,0.5077453
79,39978,31,33,0.507493
80,39978,31,42,0.49942237
81,39978,31,50,0.51906186
82,39978,31,74,0.5036139
83,39978,31,98,0.5090567
84,39978,32,9,0.51412266
85,39978,32,18,0.49705717
86,39978,32,22,0.5203902
87,39978,32,24,0.4964111
88,39978,32,25,0.50178224
89,39978,32,26,0.48682863
90,39978,32,31,0.50273734
91,39978,32,33,0.49849242
92,39978,32,46,0.51086926
93,39978,32,98,0.4906559
94,39978,33,18,0.5004244
95,39978,33,22,0.5360599
96,39978,33,24,0.50717664
97,39978,33,26,0.49998927
98,39978,33,30,0.5139055
99,39978,33,31,0.5159706
100,39978,33,32,0.5015771
101,39978,33,42,0.49465436
102,39978,33,74,0.49937284
103,39978,33,98,0.5061845
104,39978,39,18,0.48163217
105,39978,39,26,0.48267803
106,39978,39,42,0.4783218
107,39978,40,9,0.45487675
108,39978,42,18,0.49413803
109,39978,42,25,0.49535924
110,39978,42,26,0.48635602
111,39978,42,31,0.51099235
112,39978,42,33,0.49212778
113,39978,42,39,0.513079
114,39978,46,18,0.4908624
115,39978,46,32,0.49486524
116,39978,46,50,0.51027066
117,39978,46,98,0.4967712
118,39978,50,18,0.47866568
119,39978,50,31,0.49692455
120,39978,50,46,0.4965363
121,39978,51,9,0.4572397
122,39978,53,18,0.46119756
123,39978,54,9,0.48066416
124,39978,54,17,0.4890103
125,39978,60,18,0.4768542
126,39978,60,25,0.4896755
127,39978,60,98,0.48022637
128,39978,61,9,0.4610337
129,39978,62,9,0.46636415
130,39978,69,9,0.46740875
131,39978,71,9,0.4608665
132,39978,74,18,0.48935807
133,39978,74,24,0.49612242
134,39978,74,26,0.4946553
135,39978,74,31,0.5048454
136,39978,74,33,0.49262905
137,39978,74,98,0.4945148
138,39978,76,18,0.47131518
139,39978,76,26,0.47286358
140,39978,97,9,0.473142
141,39978,98,18,0.48522612
142,39978,98,24,0.49372455
143,39978,98,26,0.4902141
144,39978,98,31,0.50093806
145,39978,98,32,0.49012452
146,39978,98,33,0.49107486
147,39978,98,46,0.50644815
148,39978,98,60,0.5100578
149,39978,98,74,0.4943215
