,seed,P1,P2,Prob
0,39978,7,18,0.5053205
1,39978,9,12,0.5734621
2,39978,9,17,0.63519853
3,39978,9,18,0.5826855
4,39978,9,23,0.56587106
5,39978,9,40,0.61241883
6,39978,9,54,0.58297825
7,39978,9,62,0.5916926
8,39978,9,69,0.57176375
9,39978,9,71,0.58954376
10,39978,9,91,0.61971545
11,39978,9,97,0.5886449
12,39978,12,9,0.56838083
13,39978,12,17,0.6107303
14,39978,17,9,0.5876181
15,39978,17,12,0.5744087
16,39978,17,18,0.5752416
17,39978,17,54,0.5796837
18,39978,18,7,0.60427743
19,39978,18,9,0.5931838
20,39978,18,17,0.63350344
21,39978,18,20,0.5810951
22,39978,18,22,0.5987569
23,39978,18,24,0.6069069
24,39978,18,25,0.5626969
25,39978,18,26,0.5666343
26,39978,18,30,0.58792704
27,39978,18,31,0.57417136
28,39978,18,32,0.59251165
29,39978,18,33,0.5705954
30,39978,18,39,0.5999846
31,39978,18,42,0.59308684
32,39978,18,46,0.5754038
33,39978,18,50,0.59748983
34,39978,18,60,0.5956205
35,39978,18,74,0.6120836
36,39978,18,76,0.60016453
37,39978,18,98,0.5936006
38,39978,20,18,0.5452474
39,39978,22,18,0.581783
40,39978,23,9,0.53110105
41,39978,24,18,0.5833638
42,39978,24,25,0.5647593
43,39978,24,26,0.56720996
44,39978,24,30,0.58329487
45,39978,24,31,0.5765487
46,39978,24,33,0.56874514
47,39978,24,42,0.58726233
48,39978,24,76,0.6016469
49,39978,24,98,0.59692043
50,39978,25,18,0.589585
51,39978,25,24,0.6052712
52,39978,25,26,0.57470393
53,39978,25,30,0.5888955
54,39978,25,33,0.5756391
55,39978,25,42,0.5942435
56,39978,26,18,0.58839077
57,39978,26,24,0.61454636
58,39978,26,25,0.56389195
59,39978,26,30,0.59607315
60,39978,26,31,0.5753949
61,39978,26,32,0.5993744
62,39978,26,33,0.57522136
63,39978,26,42,0.59036815
64,39978,26,74,0.6113824
65,39978,26,98,0.59703916
66,39978,30,18,0.6071561
67,39978,30,24,0.6279819
68,39978,30,25,0.575958
69,39978,30,26,0.59331864
70,39978,30,31,0.5925599
71,39978,30,33,0.59183747
72,39978,30,46,0.59770155
73,39978,30,76,0.6218077
74,39978,30,98,0.613137
75,39978,31,18,0.5916104
76,39978,31,24,0.61971223
77,39978,31,26,0.58144546
78,39978,31,30,0.5946314
79,39978,31,33,0.5771906
80,39978,31,39,0.60665226
81,39978,31,42,0.6018924
82,39978,31,50,0.6095851
83,39978,31,74,0.61366814
84,39978,32,18,0.57806087
85,39978,32,26,0.570534
86,39978,32,33,0.5687144
87,39978,32,42,0.5898526
88,39978,32,46,0.5735348
89,39978,32,98,0.59805024
90,39978,33,18,0.5919222
91,39978,33,24,0.6188821
92,39978,33,25,0.567432
93,39978,33,26,0.5755731
94,39978,33,30,0.59466213
95,39978,33,31,0.5847745
96,39978,33,32,0.5965618
97,39978,33,39,0.6055734
98,39978,33,42,0.5941585
99,39978,33,98,0.5971224
100,39978,39,18,0.59450936
101,39978,39,31,0.5908952
102,39978,39,33,0.5889259
103,39978,39,42,0.6108933
104,39978,39,46,0.5941145
105,39978,39,63,0.6077417
106,39978,40,9,0.5865709
107,39978,40,69,0.5510987
108,39978,42,18,0.57949847
109,39978,42,24,0.5990763
110,39978,42,25,0.5593789
111,39978,42,26,0.56686145
112,39978,42,31,0.57671225
113,39978,42,32,0.5895469
114,39978,42,33,0.57493556
115,39978,42,39,0.6040514
116,39978,42,64,0.6243778
117,39978,46,18,0.5885235
118,39978,46,30,0.582624
119,39978,46,32,0.59140134
120,39978,46,39,0.5962397
121,39978,50,18,0.5654189
122,39978,50,31,0.55981874
123,39978,54,9,0.56073606
124,39978,54,17,0.6082705
125,39978,60,18,0.5445013
126,39978,62,9,0.57051194
127,39978,63,39,0.5568817
128,39978,64,42,0.5763175
129,39978,69,9,0.57694006
130,39978,69,40,0.5962585
131,39978,71,9,0.56597686
132,39978,74,18,0.6143424
133,39978,74,26,0.608716
134,39978,74,31,0.60565174
135,39978,76,18,0.5747562
136,39978,76,24,0.59346384
137,39978,76,30,0.57753557
138,39978,76,97,0.58154756
139,39978,91,9,0.5230104
140,39978,97,9,0.5806875
141,39978,97,76,0.5974402
142,39978,98,18,0.6099415
143,39978,98,24,0.6334122
144,39978,98,26,0.59260267
145,39978,98,30,0.61154276
146,39978,98,32,0.61939853
147,39978,98,33,0.59746265
