,seed,P1,P2,Prob
0,39978,7,18,0.44526362
1,39978,9,12,0.6068509
2,39978,9,14,0.6125784
3,39978,9,17,0.57246727
4,39978,9,18,0.53802264
5,39978,9,23,0.8324597
6,39978,9,32,0.54392827
7,39978,9,40,0.6535004
8,39978,9,51,0.5912463
9,39978,9,54,0.57730526
10,39978,9,61,0.75319177
11,39978,9,62,0.59500074
12,39978,9,69,0.64839417
13,39978,9,71,0.627303
14,39978,9,97,0.6137565
15,39978,12,9,0.45072412
16,39978,14,9,0.46786752
17,39978,17,9,0.48525757
18,39978,17,54,0.50065786
19,39978,18,7,0.575941
20,39978,18,9,0.5247098
21,39978,18,19,0.56594765
22,39978,18,20,0.580179
23,39978,18,22,0.530753
24,39978,18,24,0.49695024
25,39978,18,25,0.5056417
26,39978,18,26,0.5013806
27,39978,18,30,0.5137617
28,39978,18,31,0.5143722
29,39978,18,32,0.50296414
30,39978,18,33,0.5061944
31,39978,18,39,0.51755303
32,39978,18,42,0.49765795
33,39978,18,46,0.51451725
34,39978,18,50,0.50822866
35,39978,18,53,0.56454
36,39978,18,60,0.5170861
37,39978,18,74,0.49960876
38,39978,18,76,0.52929765
39,39978,18,98,0.5036115
40,39978,19,18,0.46264234
41,39978,20,18,0.45010796
42,39978,22,18,0.49479493
43,39978,22,32,0.50500447
44,39978,22,33,0.51114714
45,39978,23,9,0.47721234
46,39978,24,18,0.5054428
47,39978,24,25,0.52254385
48,39978,24,26,0.5081008
49,39978,24,30,0.5203518
50,39978,24,31,0.5219005
51,39978,24,32,0.50635695
52,39978,24,33,0.50870955
53,39978,24,74,0.5012145
54,39978,24,98,0.5077988
55,39978,25,18,0.5088965
56,39978,25,24,0.51260144
57,39978,25,26,0.5172956
58,39978,25,32,0.5152302
59,39978,25,42,0.50466007
60,39978,25,60,0.5362236
61,39978,26,18,0.5073653
62,39978,26,24,0.5068422
63,39978,26,25,0.5197946
64,39978,26,31,0.5196618
65,39978,26,32,0.506692
66,39978,26,33,0.51117545
67,39978,26,39,0.52640027
68,39978,26,42,0.50716823
69,39978,26,74,0.5102335
70,39978,26,76,0.5359232
71,39978,26,98,0.5143417
72,39978,30,18,0.50505805
73,39978,30,24,0.5049641
74,39978,30,33,0.50840706
75,39978,31,18,0.51785326
76,39978,31,24,0.5193936
77,39978,31,26,0.5264721
78,39978,31,32,0.51931685
79,39978,31,33,0.5264931
80,39978,31,42,0.50929505
81,39978,31,50,0.5297509
82,39978,31,74,0.5167925
83,39978,31,98,0.52172804
84,39978,32,9,0.52557063
85,39978,32,18,0.5059511
86,39978,32,22,0.5350811
87,39978,32,24,0.50397664
88,39978,32,25,0.5149283
89,39978,32,26,0.5122942
90,39978,32,31,0.5226582
91,39978,32,33,0.50903064
92,39978,32,46,0.5240486
93,39978,32,98,0.5134543
94,39978,33,18,0.5119892
95,39978,33,22,0.5455978
96,39978,33,24,0.51586914
97,39978,33,26,0.5243131
98,39978,33,30,0.5294837
99,39978,33,31,0.5254241
100,39978,33,32,0.51010567
101,39978,33,42,0.5177531
102,39978,33,74,0.5177941
103,39978,33,98,0.52439964
104,39978,39,18,0.4908583
105,39978,39,26,0.48976812
106,39978,39,42,0.4870497
107,39978,40,9,0.46205664
108,39978,42,18,0.49716264
109,39978,42,25,0.5020915
110,39978,42,26,0.49751714
111,39978,42,31,0.51476943
112,39978,42,33,0.50634384
113,39978,42,39,0.52447313
114,39978,46,18,0.5031877
115,39978,46,32,0.5095255
116,39978,46,50,0.51753384
117,39978,46,98,0.50720716
118,39978,50,18,0.49721405
119,39978,50,31,0.5084017
120,39978,50,46,0.5086293
121,39978,51,9,0.45842826
122,39978,53,18,0.46384332
123,39978,54,9,0.49630284
124,39978,54,17,0.5063062
125,39978,60,18,0.48667958
126,39978,60,25,0.49853936
127,39978,60,98,0.49597013
128,39978,61,9,0.47972178
129,39978,62,9,0.46509072
130,39978,69,9,0.48153725
131,39978,71,9,0.467864
132,39978,74,18,0.5016276
133,39978,74,24,0.50707775
134,39978,74,26,0.5006264
135,39978,74,31,0.51215774
136,39978,74,33,0.5125564
137,39978,74,98,0.5057995
138,39978,76,18,0.4725202
139,39978,76,26,0.48933256
140,39978,97,9,0.47997397
141,39978,98,18,0.50651735
142,39978,98,24,0.5050915
143,39978,98,26,0.5027223
144,39978,98,31,0.52194387
145,39978,98,32,0.5073834
146,39978,98,33,0.5061506
147,39978,98,46,0.5226212
148,39978,98,60,0.52084804
149,39978,98,74,0.5097611
